User ID,LOCATION,CLASS,SMS
 foodie30, Paris,spam,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
 shopper131, San Francisco,spam,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. AÂ£1.50 minAPN LS278BB
 musiclover464, Berlin,ham,Morning only i can ok.
 testimonialuser9, Sydney,ham,Mum ask Ã¼ to buy food home...
 user5451, New York,ham,my ex-wife was not able to have kids. Do you want kids one day?
 user5784, Los Angeles,ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
 bookworm797, London,ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*
 shopper797, San Francisco,ham,My sister cleared two round in birla soft yesterday.
 travelenthusiast9, Sydney,ham,"My sister in law, hope you are having a great month. Just saying hey. Abiola"
 foodlover131, Mumbai,ham,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.
 musiclover797, Berlin,ham,"Nah can't help you there, I've never had an iphone"
 user797, Toronto,ham,"Nah I don't think he goes to usf, he lives around here though"
 thrillseeker9, Orlando,ham,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash"
 buyer131, Chicago,spam,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
 musicfan464, Paris,spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
 user1242, Sydney,spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
 cinephile797, Los Angeles,ham,Need a coffee run tomo?Can't believe it's that time of week already
 shopper464, New York,spam,network operator. The service is free. For T & C's visit 80488.biz
 booklover131, London,ham,Neva mind it's ok..
 buyer797, San Francisco,ham,New car and house for my parents.:)i have only new job in hand:)
 traveler464, Sydney,spam,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY Â£1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION."
 traveladdict9, Paris,spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693
 foodie797, Mumbai,spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl
 gymrat131, Berlin,ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
 user995, Toronto,spam,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message"
 thrillseeker10, Orlando,ham,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)
 customer131, Chicago,ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay."
 musiclover995, London,spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
 user7898, Sydney,spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
 foodie131, Paris,ham,No calls..messages..missed calls
 shopper254, Los Angeles,ham,No calls..messages..missed calls
 bookworm575, London,ham,No da if you run that it activate the full version da.
 shopper7898, New York,ham,No he didn't. Spring is coming early yay!
 user9884, San Francisco,ham,No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.
 musiclover7898, Sydney,ham,No no. I will check all rooms befor activities
 foodcritic131, Mumbai,ham,No objection. My bf not coming.
 playlistlover464, Berlin,ham,No prob. I will send to your email.
 user24688, Toronto,ham,No problem. How are you doing?
 thrillseeker797, Orlando,spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
 buyer7898, Chicago,spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
 musicfan575, London,ham,No..jst change tat only..
 user123464, Sydney,ham,None of that's happening til you get here though
 foodie254, Los Angeles,ham,Nope i waiting in sch 4 daddy... 
 moviegoer797, London,ham,Nope... Think i will go for it on monday... Sorry i replied so late
 gamer131, New York,ham,Not getting anywhere with this damn job hunting over here!
 traveler254, Paris,spam,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
 bookworm254, San Francisco,spam,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
 audiophile797, Berlin,spam,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net
 testimonialuser10, Sydney,ham,"Not really dude, have no friends i'm afraid :("
 shopper4575, Chicago,ham,"Not sure yet, still trying to get a hold of him"
 musiclover1242, Paris,ham,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...
 user98773, Toronto,ham,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
 traveler797, Paris,ham,O. Well uv causes mutations. Sunscreen is like essential thesedays
 foodlover2476, Mumbai,ham,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
 nostalgiacat131, Berlin,ham,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? 
 user12353, Toronto,ham,Oh is it? Send me the address
 foodlover254, Mumbai,ham,Oh k...i'm watching here:)
 tvfan131, Los Angeles,spam,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg Â£1.50"
 musicenthusiast9, London,ham,Oh ok no prob..
 user2476, Sydney,ham,Oh that was a forwarded message. I thought you send that to me
 thrillseeker11, Orlando,ham,Oic... I saw him too but i tot he din c me... I found a group liao...
 buyer1242, Chicago,ham,Ok anyway no need to change with what you said
 artlover131, Paris,ham,Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.
 foodcritic254, Mumbai,ham,Ok i am on the way to home hi hi
 relaxmusiclover, Berlin,ham,Ok i am on the way to railway
 happyuser131, Toronto,ham,Ok i msg u b4 i leave my house.
 travelenthusiast10, Sydney,ham,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.
 shopper575, Los Angeles,ham,Ok I'm gonna head up to usf in like fifteen minutes
 bookworm7898, London,ham,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.
 happyshopper9, New York,ham,Ok lar... Joking wif u oni...
 user98773, San Francisco,ham,Ok no prob. Take ur time.
 traveler797, Paris,ham,Ok that's great thanx a lot.
 foodlover2476, Mumbai,ham,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know
 nostalgiacat131, Berlin,ham,ok. I am a gentleman and will treat you with dignity and respect.
 user12353, Toronto,ham,Ok. I asked for money how far
 @user131, New York,ham,Ok. She'll be ok. I guess
 user464, Los Angeles,ham,Ok. There may be a free gym about.
 moviefan797, London,ham,Ok..
 forumuser9, Toronto,ham,Ok... Ur typical reply...
 foodie30, Paris,ham,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx
 shopper131, San Francisco,ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better."
 musiclover464, Berlin,ham,Okie...
 testimonialuser9, Sydney,ham,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... "
 user5451, New York,spam,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
 user5784, Los Angeles,ham,Omg I want to scream. I weighed myself and I lost more weight! Woohoo!
 bookworm797, London,ham,On the road so cant txt
 shopper797, San Francisco,ham,One small prestige problem now.
 travelenthusiast9, Sydney,ham,Oooh bed ridden ey? What are YOU thinking of?
 foodlover131, Mumbai,ham,"Oops, I'll let you know when my roommate's done"
 musiclover797, Berlin,ham,Oops. 4 got that bit.
 user797, Toronto,ham,Or ill be a little closer like at the bus stop on the same street
 thrillseeker9, Orlando,ham,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.
 @user132, New York,spam,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP."
 user465, Los Angeles,spam,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa"
 moviefan798, London,spam,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
 forumuser10, Toronto,spam,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
 foodie31, Paris,spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p"
 shopper132, San Francisco,spam,"our mobile number has won Â£5000, to claim calls us back or ring the claims hot line on 09050005321."
 musiclover465, Berlin,ham,Our Prashanthettan's mother passed away last night. pray for her and family.
 testimonialuser10, Sydney,spam,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
 user6117, New York,spam,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout
 user6450, Los Angeles,spam,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL"
 bookworm798, London,ham,Pete can you please ring meive hardly gotany credit
 shopper798, San Francisco,ham,Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic
 travelenthusiast10, Sydney,spam,Phony Â£350 award - Todays Voda numbers ending XXXX are selected to receive a Â£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app
 foodlover132, Mumbai,ham,Pick you up bout 7.30ish? What time are  and that going?
 musiclover798, Berlin,ham,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now..."
 user798, Toronto,spam,Please CALL 08712402578 immediately as there is an urgent message waiting for you
 thrillseeker10, Orlando,spam,Please CALL 08712402779 immediately as there is an urgent message waiting for you
 buyer132, Chicago,spam,Please CALL 08712402902 immediately as there is an urgent message waiting for you.
 musicfan465, Paris,spam,Please CALL 08712402972 immediately as there is an urgent message waiting for you
 user1243, Sydney,spam,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's
 cinephile798, Los Angeles,spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!
 shopper465, New York,spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!
 booklover132, London,spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!
 buyer798, San Francisco,spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!
 traveler465, Sydney,spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!
 traveladdict10, Paris,spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!
 foodie798, Mumbai,ham,Please dont say like that. Hi hi hi
 gymrat132, Berlin,ham,Please don't text me anymore. I have nothing else to say.
 user996, Toronto,ham,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx
 thrillseeker11, Orlando,ham,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola
 customer132, Chicago,ham,"Pls send me a comprehensive mail about who i'm paying, when and how much."
 musiclover996, London,spam,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468
 user7899, Sydney,ham,Prabha..i'm soryda..realy..frm heart i'm sory
 foodie132, Paris,spam,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04
 shopper255, Los Angeles,spam,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04
 bookworm576, London,spam,PRIVATE! Your 2003 Account Statement for 078
 shopper7899, New York,spam,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04
 user9885, San Francisco,spam,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04
 musiclover7899, Sydney,spam,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 
 foodcritic132, Mumbai,spam,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04
 playlistlover465, Berlin,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0
 user24689, Toronto,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04
 thrillseeker798, Orlando,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04
 buyer7899, Chicago,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
 musicfan576, London,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04
 user123465, Sydney,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04
 foodie255, Los Angeles,spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
 moviegoer798, London,spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
 gamer132, New York,spam,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
 traveler255, Paris,ham,"Probably gonna be here for a while, see you later tonight &lt;)"
 bookworm255, San Francisco,ham,Probably gonna swing by in a wee bit
 audiophile798, Berlin,spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a Â£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 Â£1.50perWKsub
 testimonialuser11, Sydney,ham,Quite late lar... Ard 12 anyway i wun b drivin...
 shopper4576, Chicago,ham,Ranjith cal drpd Deeraj and deepak 5min hold
 musiclover1243, Paris,spam,RCT' THNQ Adrian for U text. Rgds Vatian
 user98774, Toronto,ham,Realy sorry-i don't recognise this number and am now confused :) who r u please?! 
 traveler798, Paris,spam,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...
 foodlover2477, Mumbai,spam,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
 nostalgiacat132, Berlin,spam,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!
 user12354, Toronto,spam,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode"
 foodlover255, Mumbai,spam,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.
 tvfan132, Los Angeles,spam,Reply to win Â£100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service
 musicenthusiast10, London,spam,Reply to win Â£100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service
 user2477, Sydney,spam,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
 thrillseeker12, Orlando,spam,RGENT! This is the 2nd attempt to contact U!U have WON Â£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxÂ£7. 50
 buyer1243, Chicago,spam,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.
 artlover132, Paris,spam,Ringtone Club: Gr8 new polys direct to your mobile every week !
 foodcritic255, Mumbai,spam,ringtoneking 84484
 relaxmusiclover, Berlin,spam,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel"
 happyuser132, Toronto,spam,"Romantic Paris. 2 nights, 2 flights from Â£79 Book now 4 next year. Call 08704439680Ts&Cs apply."
 travelenthusiast11, Sydney,spam,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
 shopper576, Los Angeles,spam,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!
 bookworm7899, London,ham,S:)no competition for him.
 happyshopper10, New York,ham,S:)s.nervous  &lt;#&gt; :)
 user98774, San Francisco,ham,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter"
 traveler798, Paris,ham,Same. Wana plan a trip sometme then
 foodlover2477, Mumbai,spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.
 nostalgiacat132, Berlin,spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
 user12354, Toronto,spam,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
 @user132, New York,ham,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you."
 user465, Los Angeles,ham,"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training."
 moviefan798, London,spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p
 forumuser10, Toronto,spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
 foodie31, Paris,ham,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..
 shopper132, San Francisco,spam,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 Â£3/wk 087016248
 musiclover465, Berlin,spam,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP
 testimonialuser10, Sydney,spam,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
 user6117, New York,ham,S'fine. Anytime. All the best with it.
 user6450, Los Angeles,ham,Shall i come to get pickle
 bookworm798, London,ham,"She was supposed to be but couldn't make it, she's still in town though"
 shopper798, San Francisco,ham,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?"
 travelenthusiast10, Sydney,spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, Â£500 Cash or Â£100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
 foodlover132, Mumbai,spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, Â£500 Cash or Â£100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
 musiclover798, Berlin,spam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!
 user798, Toronto,ham,Si si. I think ill go make those oreo truffles.
 thrillseeker10, Orlando,ham,Sindu got job in birla soft ..
 @user133, New York,ham,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks"
 user466, Los Angeles,ham,"Sir, I need AXIS BANK account no and bank address."
 moviefan799, London,ham,"Sir, Waiting for your mail."
 forumuser11, Toronto,ham,Siva is in hostel aha:-.
 foodie32, Paris,spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
 shopper133, San Francisco,spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
 musiclover466, Berlin,ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
 testimonialuser11, Sydney,spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
 user6783, New York,spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL
 user7116, Los Angeles,spam,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
 bookworm799, London,spam,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE
 shopper799, San Francisco,spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE"
 travelenthusiast11, Sydney,spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
 foodlover133, Mumbai,spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
 musiclover799, Berlin,spam,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE"
 user799, Toronto,spam,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO"
 thrillseeker11, Orlando,spam,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV
 buyer133, Chicago,spam,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468"
 musicfan466, Paris,spam,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
 user1244, Sydney,ham,So Ã¼ pay first lar... Then when is da stock comin...
 cinephile799, Los Angeles,ham,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already"
 shopper466, New York,ham,So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream
 booklover133, London,ham,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint
 buyer799, San Francisco,ham,So when do you wanna gym harri
 traveler466, Sydney,ham,So why didnt you holla?
 traveladdict11, Paris,ham,Some of them told accenture is not confirm. Is it true.
 foodie799, Mumbai,spam,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15
 gymrat133, Berlin,spam,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p
 user997, Toronto,spam,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p"
 thrillseeker12, Orlando,spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
 customer133, Chicago,spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
 musiclover997, London,spam,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p "
 user7900, Sydney,spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p "
 foodie133, Paris,spam,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch 
 shopper256, Los Angeles,ham,"Sorry battery died, yeah I'm here"
 bookworm577, London,spam,Sorry I missed your call let's talk when you have the time. I'm on 07090201529
 shopper7900, New York,ham,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around"
 user9886, San Francisco,ham,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card"
 musiclover7900, Sydney,ham,Sorry me going home first... Daddy come fetch Ã¼ later...
 foodcritic133, Mumbai,ham,"Sorry my roommates took forever, it ok if I come by now?"
 playlistlover466, Berlin,ham,"Sorry that took so long, omw now"
 user24690, Toronto,ham,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. 
 thrillseeker799, Orlando,ham,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx."
 buyer7900, Chicago,spam,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
 musicfan577, London,ham,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you"
 user123466, Sydney,ham,"Sorry, I'll call later"
 foodie256, Los Angeles,ham,"Sorry, I'll call later"
 moviegoer799, London,ham,"Sorry, I'll call later"
